"term","estimate","std.error","statistic","p.value","coef.type"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus",-0.15762634963872,1.88188509734595,-0.0837598160807069,0.933247397824061,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus.s__Anaeroglobus_geminatus",-0.15762634963872,1.88188509734595,-0.0837598160807069,0.933247397824061,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia",-0.0545774266055345,0.717589505526019,-0.0760566120118037,0.939374058708566,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli",-0.0545774266055345,0.717589505526019,-0.0760566120118037,0.939374058708566,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans",0.0349457651019709,0.623407779750401,0.0560560298364618,0.955297171934441,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_disporicum",-0.131292564836579,2.50068887837289,-0.0525025587837248,0.958128256534119,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_clostridioforme",-0.0223796737780433,0.536236060954639,-0.0417347422293862,0.96671015778505,"location"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum",0.11318971384677,2.74326975977177,0.041260876165597,0.967087922789086,"location"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum",-0.00704314701274785,0.298961214898229,-0.0235587315737442,0.981204590440009,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria",-0.00103301424257895,0.0561989238623819,-0.018381388318192,0.985334599905852,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales",-0.00103248260501101,0.0561844603971356,-0.0183766578465466,0.985338373638728,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae",-0.00103248260501101,0.0561844603971356,-0.0183766578465466,0.985338373638728,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella",-0.000685283815890847,0.0556867297186636,-0.0123060524357057,0.990181438576479,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_indistinctus",0.0178523700230266,1.54950734789062,0.0115213200165391,0.990807520008732,"location"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus",0.00726559056838108,1.27682379909693,0.0056903627372233,0.995459771928885,"location"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus.s__Coprobacillus_cateniformis",0.00726559056838108,1.27682379909693,0.0056903627372233,0.995459771928885,"location"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae",0.00108971311687215,0.358029171540731,0.00304364337738938,0.997571527690058,"location"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus",0.00108971311687215,0.358029171540731,0.00304364337738938,0.997571527690058,"location"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_lutetiensis",1.8583817012228,3689.89566906519,0.000503640717216704,0.999598152864529,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus.s__Escherichia_virus_wV8",-0.960942513721231,3014.66676627724,-0.000318755798972728,0.99974566967364,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus.s__Salmonella_virus_FelixO1",-1.05401513767552,3306.65399993459,-0.000318755798972728,0.99974566967364,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus",-0.523610212185504,2599.96486735274,-0.000201391264459139,0.999839313020494,"location"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_salivarius",-2.01745213899308e-16,0.511173182266533,-3.94670966510357e-16,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_Sfi21",-4.4035614339807e-15,12.4985498955076,-3.5232578745503e-16,1,"location"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris",-7.1017237586449e-15,24.8949855465018,-2.85267237668384e-16,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_nordii",-1.62705377157038e-13,562.116310905599,-2.89451442700375e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_animalis",-7.79151368213099e-15,23.549635973897,-3.30854952100631e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum",-9.60033125667344e-15,28.4272059308034,-3.37716315843431e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_paragasseri",-4.86175564455041e-16,1.45719764232583,-3.33637353186393e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_anginosus_group",-1.36193826110632e-15,4.77620136989198,-2.85150929709885e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified",-9.68186439587362e-15,43.2714496081021,-2.23747170098521e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified.s__Eubacteriaceae_bacterium_CHKCI005",-9.68186439587362e-15,43.2714496081021,-2.23747170098521e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_sp_992a",-3.58603884763404e-15,15.9645913191351,-2.24624531624296e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella",-3.80523980884511e-14,143.499611076714,-2.65174224535762e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella.s__Robinsoniella_sp_RHS",-3.80523980884511e-14,143.499611076714,-2.65174224535762e-16,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_DT1",-2.52786586143321e-14,112.494914993217,-2.24709344558873e-16,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_phiAbc2",-2.39156831025797e-15,10.1978577319366,-2.34516736075687e-16,1,"location"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_viscosus",-2.0989550429412e-14,116.658639540223,-1.7992281165061e-16,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis_CAG_32",-8.83517639841109e-17,0.70754646513912,-1.24870617460775e-16,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_stercorirosoris",-2.12144987898652e-14,253.59845060971,-8.36538974858111e-17,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae",-9.1794740236693e-15,54.1424912958154,-1.69542882197938e-16,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Sanguibacteroides",-9.1794740236693e-15,54.1424912958154,-1.69542882197938e-16,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Sanguibacteroides.s__Sanguibacteroides_justesenii",-9.1794740236693e-15,54.1424912958154,-1.69542882197938e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_curvatus",-1.35432406158333e-15,13.5730945573945,-9.97800505887954e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_aldenense",-1.23796736834821e-14,125.295865320752,-9.88035291650738e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella",-3.41595011025492e-13,1765.04521624358,-1.93533291885e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella.s__Tyzzerella_nexilis",-3.41595011025492e-13,1765.04521624358,-1.93533291885e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia",-1.33770003440966e-15,7.17439726950484,-1.86454692172627e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia.s__Harryflintia_acetispora",-1.33770003440966e-15,7.17439726950484,-1.86454692172627e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella",-4.65306522442129e-15,34.0939775206409,-1.36477629270573e-16,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella.s__Allisonella_histaminiformans",-4.65306522442129e-15,34.0939775206409,-1.36477629270573e-16,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae",-1.64715869738202e-17,0.0789398456326623,-2.08659984597244e-16,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_quasipneumoniae",-7.81465244448073e-17,0.849796928408769,-9.1959057314005e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_variicola",-3.63690223545968e-17,0.241453941787641,-1.50625092658803e-16,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus",-7.22948727997841e-16,4.38338610320761,-1.6492928320159e-16,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_7201",-3.96404894069309e-15,19.7719862915154,-2.00488149356757e-16,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL312",-1.50973575203038e-15,17.3715158027031,-8.69086940470365e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_PH15",-5.55467029176058e-15,35.5354382171045,-1.56313544181563e-16,1,"location"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_bifidum",-2.44626445553981e-19,0.268358424182669,-9.11566112742808e-19,1,"location"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium",1.20280379424407e-16,3.71717711245926,3.235798989003e-17,1,"location"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia",9.99766006459999e-17,2.44153405229512,4.09482720718225e-17,1,"location"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia.s__Slackia_isoflavoniconvertens",9.99766006459999e-17,2.44153405229512,4.09482720718225e-17,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis",1.52399952337756e-18,1.18462723311928,1.28648023679538e-18,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_finegoldii",6.17532649794304e-18,1.4553164017594,4.24328791352683e-18,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_plebeius",3.43764975896634e-17,1.01003440108702,3.4034976979662e-17,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_D2",-1.04818432370558e-16,723.379186985074,-1.44901089575751e-19,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Coprobacter.s__Coprobacter_secundus",-2.19155422454914e-16,12.8779017674273,-1.70179448805266e-17,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae",3.20926884268379e-17,0.91466389747921,3.50868647109442e-17,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella",3.20926884268379e-17,0.91466389747921,3.50868647109442e-17,1,"location"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_copri",3.20926884268379e-17,0.91466389747921,3.50868647109442e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_167",4.284661935587e-16,11.364659173547,3.77016316121492e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor",-8.21315186506753e-16,14.7616058898016,-5.56386068452197e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor.s__Lactonifactor_longoviformis",-8.21315186506753e-16,14.7616058898016,-5.56386068452197e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified.s__Clostridiales_bacterium_CHKCI006",-4.24178136840084e-16,47.8851116723706,-8.85824679166054e-18,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_180",-1.35282171815768e-18,0.17173016763177,-7.87760087126015e-18,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An131",2.22826443546269e-15,36.9875359648697,6.02436571492372e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia",-1.14873270052441e-17,0.757175541152134,-1.51712864202728e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia.s__Marvinbryantia_formatexigens",-1.14873270052441e-17,0.757175541152134,-1.51712864202728e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_sp_CAG_528",-1.04196556440871e-16,5.61794263238774,-1.85471022505947e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_obeum_CAG_39",-3.83357199532359e-16,184.821488611893,-2.07420253138081e-18,1,"location"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium",-4.87439419500997e-16,9.70444917661965,-5.02284478623842e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__Catenibacterium_mitsuokai",-4.87439419500997e-16,9.70444917661965,-5.02284478623842e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea",4.6434732961801e-17,1.69752762564561,2.7354331240495e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea.s__Faecalitalea_cylindroides",4.6434732961801e-17,1.69752762564561,2.7354331240495e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Massiliomicrobiota",-1.91429597747791e-14,565.719620590891,-3.38382461523685e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Massiliomicrobiota.s__Massiliomicrobiota_timonensis",-1.91429597747791e-14,565.719620590891,-3.38382461523685e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110",-1.31039738998934e-16,6.86788021884662,-1.90800850951562e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145",1.49385684128367e-15,54.2536462516316,2.75346809752671e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus",1.37298881711402e-17,0.321106144243167,4.27580985829498e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_fermentans",5.85425790539329e-15,124.826394359518,4.68991989669444e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_intestini",1.9457955357911e-17,0.326588103067528,5.95794983808328e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_sp_CAG_542",1.36097205645899e-17,0.992697095236627,1.37098422367659e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera",7.97560544274275e-17,3.78537620366214,2.10695186254587e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera.s__Megasphaera_elsdenii",7.97560544274275e-17,3.78537620366214,2.10695186254587e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_dispar",7.20195046558579e-17,51.2796402162574,1.40444637193506e-18,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_infantium",1.59879953328871e-14,288.406081085552,5.54357081262251e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_parvula",-2.11224722399002e-16,4.88167740158082,-4.3268881784487e-17,1,"location"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_sp_T11011_6",1.88632216391554e-14,423.27223411117,4.45652233219745e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae",-5.88361360685689e-16,43.7650685902202,-1.34436293518609e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas",-5.88361360685689e-16,43.7650685902202,-1.34436293518609e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas.s__Comamonas_kerstersii",-5.88361360685689e-16,43.7650685902202,-1.34436293518609e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio",1.23933471288863e-17,0.770049732210605,1.60942165297666e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__Desulfovibrio_piger",1.23933471288863e-17,0.770049732210605,1.60942165297666e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter",-3.27922880095903e-15,67.1375129799764,-4.88434655292794e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_amalonaticus",-3.27922880095903e-15,67.1375129799764,-4.88434655292794e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_michiganensis",1.75330516716139e-16,3.01500668963066,5.81526128347055e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Metakosakonia",3.96083595794976e-15,95.7702233447412,4.13576978273514e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Metakosakonia.s__Kluyvera_intestini",3.96083595794976e-15,95.7702233447412,4.13576978273514e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales",-4.76997537113123e-16,27.1576159523128,-1.75640431012318e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae",-4.76997537113123e-16,27.1576159523128,-1.75640431012318e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus",-4.76997537113123e-16,27.1576159523128,-1.75640431012318e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae",-3.50244938149955e-16,27.5697130740737,-1.27039747279533e-17,1,"location"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_sp_HMSC71H05",2.06361217875483e-15,91.1696909216725,2.26348489052986e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus",3.94003988147564e-15,132.810023795604,2.96667357543689e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus.s__Escherichia_virus_HK544",3.94003988147564e-15,132.810023795604,2.96667357543689e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Jerseyvirus",2.50945798507799e-16,6.48913682442493,3.8671676264129e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Jerseyvirus.s__Salmonella_virus_Jersey",2.50945798507799e-16,6.48913682442493,3.8671676264129e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Brochothrix_phage_NF5",-2.32288495854287e-16,11.1549340595562,-2.08238340642892e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Enterobacteria_phage_mEp460",1.26763666824313e-15,147.087101353632,8.61827214335699e-18,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_BM13",-1.63885288114687e-16,32.1209320517485,-5.10213364452373e-18,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Pseudomonas_phage_phi297",-4.12659682238112e-16,20.7043427125347,-1.99310689533884e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Stx2_converting_phage_1717",1.62607194109318e-15,27.5702158113649,5.89792967969038e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified",1.44221968271662e-15,37.1432074125333,3.88286252907165e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified",1.44221968271662e-15,37.1432074125333,3.88286252907165e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified.g__Viruses_unclassified",1.44221968271662e-15,37.1432074125333,3.88286252907165e-17,1,"location"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified.g__Viruses_unclassified.s__Pseudomonas_phage_PA16",1.44221968271662e-15,37.1432074125333,3.88286252907165e-17,1,"location"
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanosphaera",-176.414409481835,NA,NA,NA,"location"
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanosphaera.s__Methanosphaera_stadtmanae",-176.414409481835,NA,NA,NA,"location"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_HPA0247",1694.80283782267,NA,NA,NA,"location"
